string2 0,string 1
icon_info_description_03_03,Замешательство: Атакует случайные цели.
icon_info_description_03_04,Ошеломлён: Шанс обездвиживания
icon_info_description_03_05,Сон: Обездвижен и уязвим
icon_info_description_03_06,Кристаллизация: Невозможно использовать навыки
icon_info_description_03_07,Инверсия: Слабые стороны/устойчивости меняются местами
icon_info_description_03_08,Травма: Невозможно восстановить ОЗ
icon_info_description_03_09,Болезнь: Невозможно восстановить ОС
icon_info_description_03_10,Автовосстановление ОЗ
icon_info_description_03_11,Автовосстановление ОС
icon_info_description_03_12,Контратака: Ответный удар при атаке
icon_info_description_03_13,Отражение: Атаки противника отражаются
icon_info_description_03_14,Иммунитет к эффектам
icon_info_description_03_15,Игнорирует ослабления характеристик
icon_info_description_03_16,Защита от нокаута
icon_info_description_03_17,Оборона: Получаемый урон снижен
icon_info_description_03_18,Смена урона: Наносимый урон изменён
icon_info_description_03_19,Заряд: Сила атаки повышена
icon_info_description_03_20,Провокация: Привлекает атаки противников
icon_info_description_03_21,Храбрость
icon_info_description_04_01,АТК ↑/↓
icon_info_description_04_02,ЗАЩ ↑/↓
icon_info_description_04_03,ИНТ ↑/↓
icon_info_description_04_04,ДУХ ↑/↓
icon_info_description_04_05,СКР ↑/↓
icon_info_description_04_06,МЕТ ↑/↓
icon_info_description_04_07,УКЛ ↑/↓
icon_info_description_04_08,КРТ ↑/↓
icon_info_description_04_09,Макс ОЗ ↑/↓
icon_info_description_04_10,Макс ОС ↑/↓
icon_info_description_04_11,Стойкость к Ноль ↑/↓
icon_info_description_04_12,Стойкость к Огню ↑/↓
icon_info_description_04_13,Стойкость к Воде ↑/↓
icon_info_description_04_14,Стойкость к Растению ↑/↓
icon_info_description_04_15,Стойкость к Льду ↑/↓
icon_info_description_04_16,Стойкость к Электричеству ↑/↓
icon_info_description_04_17,Стойкость к Стали ↑/↓
icon_info_description_04_18,Стойкость к Ветру ↑/↓
icon_info_description_04_19,Стойкость к Земле ↑/↓
icon_info_description_04_20,Стойкость к Свету ↑/↓
icon_info_description_04_21,Стойкость к Тьме ↑/↓
icon_info_description_05_01,Комбинированное Искусство
icon_info_description_05_02,Характер (Доблесть)
icon_info_description_05_03,Характер (Филантропия)
icon_info_description_05_04,Характер (Дружелюбие)
icon_info_description_05_05,Характер (Мудрость)
icon_info_description_05_06,Усиление Характеристик 
icon_info_description_05_07,Повышение ОЗ
icon_info_description_05_08,Повышение ОС
icon_info_description_05_09,Повышение АТК
icon_info_description_05_10,Повышение ЗАЩ
icon_info_description_05_11,Повышение ИНТ
icon_info_description_05_12,Повышение ДУХ
icon_info_description_05_13,Повышение СКР
icon_info_description_05_14,Увеличение Получаемого ОПТ
icon_info_description_05_15,Ускорение Заполнения Шкалы ОС
icon_info_description_05_16,Усиление комбинированных искусств
icon_info_description_05_17,Улучшение Дигифермы
icon_info_description_05_18,Смягчение условий эволюции
icon_info_description_05_19,Постоянный эффект
icon_info_description_05_20,Эффект только для Доблести
icon_info_description_05_21,Эффект только для Филантропии
icon_info_description_05_22,Эффект только для Дружелюбия
icon_info_description_05_23,Эффект только для Мудрости
icon_info_description_05_24,Изучен эффект Комбинированного Искусства (Атака)
icon_info_description_05_25,Изучен эффект Комбинированного Искусства (Лечение)
icon_info_description_05_26,Изучен эффект Комбинированного Искусства (Усиление/Ослабление)
icon_info_description_06_01,Цель
icon_info_description_06_02,Текущее местоположение
icon_info_description_06_03,Враждебные Дигимоны
icon_info_description_06_04,Осмотреть
icon_info_description_06_05,Разговор
icon_info_description_06_06,Место сбора
icon_info_description_06_07,Сундук с Сокровищами
icon_info_description_06_08,Основной Сюжет
icon_info_description_06_09,Побочное Задание
icon_info_description_06_10,Свободное Задание
icon_info_description_06_11,Магазин
icon_info_description_06_12,Лавка Предметов
icon_info_description_06_13,Лавка Дисков Умений
icon_info_description_06_14,Лавка Снаряжения
icon_info_description_06_15,Лавка Товаров для Фермы
icon_info_description_06_16,Магазин Костюмов
icon_info_description_06_17,Ремесленная Мастерская
icon_info_description_06_18,Карточная Битва
icon_info_description_06_19,Карточная Битва (Победа)
icon_info_description_06_20,Гардероб
icon_info_description_07_01,Такси 
icon_info_description_07_02,Локомон
icon_info_description_07_03,Блимпмон
icon_info_description_07_04,Смена Зон
icon_info_description_07_05,Порт летающих дигимонов
icon_info_description_07_06,Диги-Кооп
icon_info_description_07_07,Лестница
icon_info_description_07_08,Лифт
icon_info_description_07_09,Дверь
icon_info_description_07_10,Театр Между Мирами
icon_info_description_07_11,Внешнее подземелье
icon_info_description_07_12,Внешнее подземелье (Пройдено)
icon_info_description_07_13,Смена карт
icon_info_description_07_14,Смена этажей
icon_info_description_07_15,Смена локаций
icon_info_description_07_16,База
icon_info_description_07_17,Поезд 
ui_digimonchat_personality_000,{is28}{image(ui_icon_personal01_00)} Доблесть
ui_digimonchat_personality_100,{is28}{image(ui_icon_personal01_01)} Филантропия
ui_digimonchat_personality_200,{is28}{image(ui_icon_personal01_02)} Дружелюбие
ui_digimonchat_personality_300,{is28}{image(ui_icon_personal01_03)} Мудрость
ui_digimonchat_personality_001,{is28}{image(ui_icon_personal01_00)} Храбрость
ui_digimonchat_personality_002,{is28}{image(ui_icon_personal01_00)} Ревность
ui_digimonchat_personality_003,{is28}{image(ui_icon_personal01_00)} Отвага
ui_digimonchat_personality_004,{is28}{image(ui_icon_personal01_00)} Безрассудство
ui_digimonchat_personality_101,{is28}{image(ui_icon_personal01_01)} Обожание
ui_digimonchat_personality_102,{is28}{image(ui_icon_personal01_01)} Преданность
ui_digimonchat_personality_103,{is28}{image(ui_icon_personal01_01)} Терпимость
ui_digimonchat_personality_104,{is28}{image(ui_icon_personal01_01)} Опека
ui_digimonchat_personality_201,{is28}{image(ui_icon_personal01_02)} Сочувствие
ui_digimonchat_personality_202,{is28}{image(ui_icon_personal01_02)} Общение
ui_digimonchat_personality_203,{is28}{image(ui_icon_personal01_02)} Дружба
ui_digimonchat_personality_204,{is28}{image(ui_icon_personal01_02)} Оппортунист
ui_digimonchat_personality_301,{is28}{image(ui_icon_personal01_03)} Проницательность
ui_digimonchat_personality_302,{is28}{image(ui_icon_personal01_03)} Стратег
ui_digimonchat_personality_303,{is28}{image(ui_icon_personal01_03)} Просветлённый
ui_digimonchat_personality_304,{is28}{image(ui_icon_personal01_03)} Хитрый
ui_evolution_condition_010,Базовый характер дигимона: {d0}
ui_evolution_condition_020,{d1} {d0} Изученные навыки агента
ui_fieldlog_expyen,{d0} {d1}
ui_mission_recommendedlv,Рекомендуемый Ур.: {fc9 {d0}}
ui_mission_recommendedlv_none,Рекомендуемый Ур.: -
ui_reinforcement_nextlv,До След. Ур.: {fc1 {d0}}
ui_analyse_damage_010,Легенда Устойчивостей
ui_analyse_damage_020,Повышенный урон
ui_analyse_damage_030,Урон не изменён
ui_analyse_damage_040,Сниженный урон
ui_analyse_damage_050,Нет урона
ui_delimiter,","
ui_sort_0005,Бокс
ui_sort_0010,Получено
ui_sort_0020,Имя
ui_sort_0030,Уровень
ui_sort_0040,Поколение
ui_sort_0050,Атрибут (Вакцина)
ui_sort_0060,Атрибут (Данные)
ui_sort_0070,Атрибут (Вирус)
ui_sort_0080,Атрибут (Свободный)
ui_sort_0090,Атрибут (Изменчивый)
ui_sort_0100,Атрибут (Неизвестный)
ui_sort_0110,Атрибут (без атрибута)
ui_sort_0120,Защищён
ui_sort_0130,Прогресс Сканирования
ui_sort_0140,Готов к эволюции
ui_sort_0150,Уровень (по возрастанию)
ui_sort_0160,Поколение (по возрастанию)
ui_sort_0170,Не защищён
ui_sort_0180,№
ui_sort_0190,Фавориты
ui_secret_number,*
ui_secret_text,******
ui_title_demo_0010,— ДЕМО —
ui_title_demo_0020,Центральный город - Испытание приключением
ui_title_demo_0030,Пэрротмон - Битва с боссом
ui_title_demo_0040,Купить полную версию
ui_title_demo_0110,Выбрать главного героя
ui_title_demo_0120,Тип А (Дан Юки)
ui_title_demo_0130,Тип Б (Канан Юки)
ui_end_demo_0010,{fc10С}пасибо за игру!
ui_end_demo_0020,"На этом демо-версия игры завершается. История о связи между людьми и дигимонами простирается сквозь миры, преодолевая границы времени и пространства."
ui_end_demo_0030,"Обязательно приобретите полную версию, чтобы испытать продолжение этой захватывающей истории."
dlc_name_unknown,******
dlc_name_01,Дополнительный набор дигимонов и эпизодов 1: Альтернативное измерение
dlc_name_02,Дополнительный набор дигимонов и эпизодов 2: GAKU-RAN
dlc_name_03,Дополнительный набор дигимонов и эпизодов 3: Anti-ParadoX
dlc_name_05,Предмет для Дигифермы «Золотой моаи»
dlc_name_06,"Особый Агумон, способный эволюционировать в Агумона (Узы храбрости), и особый Габумон, способный эволюционировать в Габумона (Узы дружбы)"
dlc_name_07,Костюм «Форма общественной безопасности» и специальный набор припасов
dlc_name_08,Набор фоновой музыки Cyber Sleuth
dlc_name_09,Набор песен аниме Digimon
dlc_name_10,"Внешние подземелья «Залы опыта, золота и материалов»"
dlc_name_12,Набор костюмов Cyber Sleuth
dlc_name_13,Набор костюмов «Купальники»
dlc_name_14,Набор костюмов «Избранные дети»
dlc_name_15,Набор костюмов «Костюмы дигимонов»
dlc_name_17,"Агумон (чёрный), Габумон (чёрный), костюм «Форма определённой школы» и набор предметов для приключений"
dlc_name_18,Неиспользуемый текст
dlc_name_19,Неиспользуемый текст
dlc_name_21,Набор тренировочных предметов
